#Position (bp)	mapping quality
3.2129507245E9	0.0
3.2129517265E9	0.0
3.2129527275E9	0.0
3.2129537275E9	0.0
3.2129584065E9	0.0
3.2129665515E9	0.0
3.2129739405E9	0.0
3.212979659E9	0.0
3.212983975E9	0.0
3.212987916E9	0.0
3.2129917135E9	0.0
3.212995462E9	0.0
3.2129991845E9	0.0
3.213002848E9	0.0
3.213006425E9	0.0
3.2130099435E9	0.0
3.213013377E9	0.0
3.2130167165E9	0.0
3.213019992E9	0.0
3.2130232175E9	0.0
3.2130264335E9	0.0
3.2130296355E9	0.0
3.2130327775E9	0.0
3.213035867E9	0.0
3.2130389345E9	0.0
3.213041961E9	0.0
3.2130449655E9	0.0
3.213047947E9	0.0
3.2130508935E9	0.0
3.213053827E9	0.0
3.213056707E9	0.0
3.2130595175E9	0.0
3.213062289E9	0.0
3.213065036E9	0.0
3.213067775E9	0.0
3.2130704905E9	0.0
3.213073172E9	0.0
3.2130758215E9	0.0
3.2130783845E9	0.0
3.213080875E9	0.0
3.2130833535E9	0.0
3.2130857945E9	0.0
3.213088199E9	0.0
3.2130905745E9	0.0
3.213092922E9	0.0
3.2130952465E9	0.0
3.2130975455E9	0.0
3.213099832E9	0.0
3.213102109E9	0.0
3.21310437E9	0.0
3.213106598E9	0.0
3.2131087875E9	0.0
3.213110955E9	0.0
3.213113112E9	0.0
3.213115264E9	0.0
3.213117403E9	0.0
3.2131195255E9	0.0
3.21312164E9	0.0
3.2131237455E9	0.0
3.2131258275E9	0.0
3.2131278935E9	0.0
3.213129956E9	0.0
3.213132009E9	0.0
3.2131340525E9	0.0
3.2131360875E9	0.0
3.2131381145E9	0.0
3.213140127E9	0.0
3.2131421235E9	0.0
3.21314411E9	0.0
3.21314609E9	0.0
3.213148058E9	0.0
3.213150013E9	0.0
3.2131519615E9	0.0
3.2131539015E9	0.0
3.2131558355E9	0.0
3.2131577425E9	0.0
3.2131596225E9	0.0
3.2131614965E9	0.0
3.213163342E9	0.0
3.213165159E9	0.0
3.21316697E9	0.0
3.2131687765E9	0.0
3.213170577E9	0.0
3.213172371E9	0.0
3.213174157E9	0.0
3.2131759305E9	0.0
3.2131776955E9	0.0
3.213179449E9	0.0
3.213181191E9	0.0
3.213182916E9	0.0
3.2131846235E9	0.0
3.213186327E9	0.0
3.213188022E9	0.0
3.2131896895E9	0.0
3.213191333E9	0.0
3.213192973E9	0.0
3.2131946105E9	0.0
3.2131962445E9	0.0
3.213197875E9	0.0
3.213199501E9	0.0
3.2132011235E9	0.0
3.2132027455E9	0.0
3.213204366E9	0.0
3.2132059785E9	0.0
3.213207578E9	0.0
3.2132091705E9	0.0
3.2132107455E9	0.0
3.213212297E9	0.0
3.2132138405E9	0.0
3.2132153815E9	0.0
3.213216916E9	0.0
3.2132184395E9	0.0
3.213219956E9	0.0
3.21322147E9	0.0
3.21322298E9	0.0
3.2132244855E9	0.0
3.213225987E9	0.0
3.213227484E9	0.0
3.213228979E9	0.0
3.2132304725E9	0.0
3.2132319645E9	0.0
3.213233455E9	0.0
3.213234942E9	0.0
3.213236426E9	0.0
3.213237904E9	0.0
3.2132393755E9	0.0
3.213240842E9	0.0
3.2132423035E9	0.0
3.2132437625E9	0.0
3.2132452195E9	0.0
3.213246674E9	0.0
3.213248122E9	0.0
3.213249564E9	0.0
3.2132509975E9	0.0
3.213252423E9	0.0
3.2132538445E9	0.0
3.21325526E9	0.0
3.213256673E9	0.0
3.2132580855E9	0.0
3.213259495E9	0.0
3.2132609015E9	0.0
3.2132623025E9	0.0
3.2132636955E9	0.0
3.2132650815E9	0.0
3.2132664605E9	0.0
3.213267836E9	0.0
3.213269209E9	0.0
3.213270578E9	0.0
3.2132719435E9	0.0
3.2132733035E9	0.0
3.213274659E9	0.0
3.2132760125E9	0.0
3.2132773635E9	0.0
3.2132787115E9	0.0
3.213280057E9	0.0
3.2132813995E9	0.0
3.2132827345E9	0.0
3.213284064E9	0.0
3.2132853905E9	0.0
3.2132867105E9	0.0
3.213288022E9	0.0
3.2132893275E9	0.0
3.2132906315E9	0.0
3.213291935E9	0.0
3.213293237E9	0.0
3.2132945375E9	0.0
3.213295836E9	0.0
3.2132971325E9	0.0
3.2132984255E9	0.0
3.2132997125E9	0.0
3.2133009955E9	0.0
3.213302277E9	0.0
3.2133035575E9	0.0
3.213304837E9	0.0
3.2133061125E9	0.0
3.213307382E9	0.0
3.213308649E9	0.0
3.2133099155E9	0.0
3.2133111805E9	0.0
3.2133124445E9	0.0
3.2133137085E9	0.0
3.213314972E9	0.0
3.213316228E9	0.0
3.2133174725E9	0.0
3.213318712E9	0.0
3.213319949E9	0.0
3.213321184E9	0.0
3.213322418E9	0.0
3.2133236505E9	0.0
3.2133248815E9	0.0
3.2133261095E9	0.0
3.213327334E9	0.0
3.2133285525E9	0.0
3.213329766E9	0.0
3.213330978E9	0.0
3.213332188E9	0.0
3.2133333935E9	0.0
3.213334594E9	0.0
3.213335792E9	0.0
3.213336987E9	0.0
3.213338179E9	0.0
3.213339368E9	0.0
3.2133405545E9	0.0
3.2133417395E9	0.0
3.2133429235E9	0.0
3.2133441065E9	0.0
3.213345287E9	0.0
3.213346463E9	0.0
3.213347634E9	0.0
3.213348802E9	0.0
3.2133499685E9	0.0
3.213351134E9	0.0
3.2133522985E9	0.0
3.213353462E9	0.0
3.2133546225E9	0.0
3.2133557805E9	0.0
3.213356938E9	0.0
3.213358095E9	0.0
3.213359252E9	0.0
3.213360408E9	0.0
3.2133615625E9	0.0
3.213362714E9	0.0
3.2133638625E9	0.0
3.2133650105E9	0.0
3.2133661575E9	0.0
3.2133673025E9	0.0
3.2133684445E9	0.0
3.2133695825E9	0.0
3.2133707175E9	0.0
3.213371851E9	0.0
3.213372982E9	0.0
3.21337411E9	0.0
3.213375237E9	0.0
3.2133763595E9	0.0
3.2133774735E9	0.0
3.2133785805E9	0.0
3.2133796845E9	0.0
3.213380787E9	0.0
3.2133818865E9	0.0
3.2133829835E9	0.0
3.2133840785E9	0.0
3.213385171E9	0.0
3.213386261E9	0.0
3.2133873485E9	0.0
3.213388434E9	0.0
3.2133895185E9	0.0
3.213390602E9	0.0
3.213391685E9	0.0
3.213392766E9	0.0
3.2133938435E9	0.0
3.213394916E9	0.0
3.2133959845E9	0.0
3.213397052E9	0.0
3.213398119E9	0.0
3.213399186E9	0.0
3.213400251E9	0.0
3.2134013135E9	0.0
3.213402374E9	0.0
3.2134034325E9	0.0
3.2134044905E9	0.0
3.213405547E9	0.0
3.2134066015E9	0.0
3.2134076555E9	0.0
3.213408709E9	0.0
3.213409762E9	0.0
3.2134108145E9	0.0
3.213411866E9	0.0
3.213412916E9	0.0
3.213413964E9	0.0
3.2134150095E9	0.0
3.213416053E9	0.0
3.213417096E9	0.0
3.2134181385E9	0.0
3.2134191805E9	0.0
3.213420222E9	0.0
3.2134212625E9	0.0
3.213422302E9	0.0
3.2134233405E9	0.0
3.213424378E9	0.0
3.213425415E9	0.0
3.213426451E9	0.0
3.213427482E9	0.0
3.213428506E9	0.0
3.213429527E9	0.0
3.213430547E9	0.0
3.213431566E9	0.0
3.2134325835E9	0.0
3.2134335985E9	0.0
3.213434612E9	0.0
3.213435623E9	0.0
3.2134366315E9	0.0
3.213437639E9	0.0
3.2134386445E9	0.0
3.2134396485E9	0.0
3.213440652E9	0.0
3.213441654E9	0.0
3.2134426545E9	0.0
3.2134436545E9	0.0
3.2134446545E9	0.0
3.213454119E9	0.0
3.213467958E9	0.0
3.213476859E9	0.0
3.2134847985E9	0.0
3.2134925955E9	0.0
3.213499325E9	0.0
3.2135048925E9	0.0
3.213510153E9	0.0
3.2135151865E9	0.0
3.213519954E9	0.0
3.2135244985E9	0.0
3.2135288715E9	0.0
3.21353307E9	0.0
3.213537071E9	0.0
3.213540845E9	0.0
3.213544565E9	0.0
3.2135482345E9	0.0
3.21355182E9	0.0
3.213555313E9	0.0
3.213558746E9	0.0
3.213562145E9	0.0
3.2135655175E9	0.0
3.213568839E9	0.0
3.213572118E9	0.0
3.2135753855E9	0.0
3.213578646E9	0.0
3.2135818865E9	0.0
3.213585061E9	0.0
3.2135881795E9	0.0
3.2135912865E9	0.0
3.213594374E9	0.0
3.213597441E9	0.0
3.213600502E9	0.0
3.2136035265E9	0.0
3.2136065145E9	0.0
3.2136094715E9	0.0
3.2136123965E9	0.0
3.213615295E9	0.0
3.213618162E9	0.0
3.2136210165E9	0.0
3.213623848E9	0.0
3.213626647E9	0.0
3.2136294075E9	0.0
3.2136321195E9	0.0
3.2136347925E9	0.0
3.213637443E9	0.0
3.2136400735E9	0.0
3.213642685E9	0.0
3.213645279E9	0.0
3.2136478375E9	0.0
3.2136503605E9	0.0
3.2136528665E9	0.0
3.213655357E9	0.0
3.2136578365E9	0.0
3.213660312E9	0.0
3.213662782E9	0.0
3.2136652365E9	0.0
3.2136676725E9	0.0
3.213670096E9	0.0
3.2136725085E9	0.0
3.21367491E9	0.0
3.2136772835E9	0.0
3.213679628E9	0.0
3.2136819575E9	0.0
3.213684272E9	0.0
3.2136865785E9	0.0
3.2136888775E9	0.0
3.213691159E9	0.0
3.213693427E9	0.0
3.2136956895E9	0.0
3.2136979395E9	0.0
3.2137001785E9	0.0
3.2137024115E9	0.0
3.213704633E9	0.0
3.213706843E9	0.0
3.213709041E9	0.0
3.213711232E9	0.0
3.2137134225E9	0.0
3.2137156095E9	0.0
3.2137177845E9	0.0
3.21371995E9	0.0
3.2137221135E9	0.0
3.2137242675E9	0.0
3.2137263985E9	0.0
3.2137285125E9	0.0
3.2137306225E9	0.0
3.2137327295E9	0.0
3.2137348355E9	0.0
3.2137369415E9	0.0
3.213739043E9	0.0
3.213741132E9	0.0
3.2137432015E9	0.0
3.213745258E9	0.0
3.2137473125E9	0.0
3.213749358E9	0.0
3.2137513925E9	0.0
3.2137534245E9	0.0
3.2137554505E9	0.0
3.2137574695E9	0.0
3.2137594855E9	0.0
3.213761493E9	0.0
3.213763494E9	0.0
3.21376549E9	0.0
3.2137674805E9	0.0
3.213769467E9	0.0
3.213771449E9	0.0
3.21377343E9	0.0
3.21377541E9	0.0
3.213777381E9	0.0
3.2137793285E9	0.0
3.213781259E9	0.0
3.213783164E9	0.0
3.2137850415E9	0.0
3.213786903E9	0.0
3.213788752E9	0.0
3.213790593E9	0.0
3.2137924255E9	0.0
3.2137942545E9	0.0
3.2137960745E9	0.0
3.2137978885E9	0.0
3.213799691E9	0.0
3.213801481E9	0.0
3.2138032685E9	0.0
3.2138050505E9	0.0
3.2138068275E9	0.0
3.2138085965E9	0.0
3.2138103565E9	0.0
3.213812114E9	0.0
3.2138138695E9	0.0
3.2138156225E9	0.0
3.213817374E9	0.0
3.213819124E9	0.0
3.2138208675E9	0.0
3.213822601E9	0.0
3.2138243285E9	0.0
3.2138260495E9	0.0
3.2138277635E9	0.0
3.213829475E9	0.0
3.213831182E9	0.0
3.2138328845E9	0.0
3.213834585E9	0.0
3.2138362775E9	0.0
3.2138379625E9	0.0
3.2138396445E9	0.0
3.2138413235E9	0.0
3.2138430015E9	0.0
3.213844679E9	0.0
3.2138463555E9	0.0
3.2138480295E9	0.0
3.2138497E9	0.0
3.2138513685E9	0.0
3.213853034E9	0.0
3.2138546955E9	0.0
3.2138563555E9	0.0
3.2138580145E9	0.0
3.2138596715E9	0.0
3.2138613275E9	0.0
3.2138629815E9	0.0
3.213864631E9	0.0
3.213866277E9	0.0
3.21386792E9	0.0
3.2138695595E9	0.0
3.213871195E9	0.0
3.2138728245E9	0.0
3.2138744445E9	0.0
3.2138760575E9	0.0
3.213877666E9	0.0
3.21387927E9	0.0
3.213880871E9	0.0
3.213882465E9	0.0
3.2138840535E9	0.0
3.21388564E9	0.0
3.2138872245E9	0.0
3.2138888085E9	0.0
3.2138903905E9	0.0
3.2138919665E9	0.0
3.2138935375E9	0.0
3.213895107E9	0.0
3.2138966755E9	0.0
3.213898243E9	0.0
3.213899809E9	0.0
3.213901371E9	0.0
3.21390293E9	0.0
3.2139044875E9	0.0
3.2139060425E9	0.0
3.213907594E9	0.0
3.2139091395E9	0.0
3.213910681E9	0.0
3.2139122205E9	0.0
3.213913758E9	0.0
3.213915294E9	0.0
3.2139168265E9	0.0
3.2139183555E9	0.0
3.2139198805E9	0.0
3.2139213985E9	0.0
3.21392291E9	0.0
3.213924418E9	0.0
3.2139259215E9	0.0
3.213927421E9	0.0
3.21392892E9	0.0
3.213930418E9	0.0
3.2139319145E9	0.0
3.2139334065E9	0.0
3.2139348935E9	0.0
3.213936379E9	0.0
3.213937862E9	0.0
3.213939342E9	0.0
3.2139408175E9	0.0
3.2139422895E9	0.0
3.2139437605E9	0.0
3.2139452285E9	0.0
3.213946694E9	0.0
3.213948157E9	0.0
3.2139496165E9	0.0
3.213951074E9	0.0
3.2139525265E9	0.0
3.213953974E9	0.0
3.2139554195E9	0.0
3.213956863E9	0.0
3.213958306E9	0.0
3.2139597465E9	0.0
3.2139611815E9	0.0
3.2139626125E9	0.0
3.2139640425E9	0.0
3.213965472E9	0.0
3.213966901E9	0.0
3.21396833E9	0.0
3.2139697575E9	0.0
3.2139711835E9	0.0
3.2139726065E9	0.0
3.2139740245E9	0.0
3.2139754405E9	0.0
3.213976856E9	0.0
3.213978271E9	0.0
3.2139796855E9	0.0
3.213981099E9	0.0
3.2139825105E9	0.0
3.213983918E9	0.0
3.2139853215E9	0.0
3.2139867215E9	0.0
3.213988119E9	0.0
3.213989515E9	0.0
3.2139909085E9	0.0
3.2139922985E9	0.0
3.2139936855E9	0.0
3.2139950695E9	0.0
3.213996451E9	0.0
3.213997831E9	0.0
3.2139992085E9	0.0
3.2140005835E9	0.0
3.2140019575E9	0.0
3.214003331E9	0.0
3.214004704E9	0.0
3.2140060765E9	0.0
3.2140074475E9	0.0
3.214008816E9	0.0
3.214010182E9	0.0
3.2140115465E9	0.0
3.214012909E9	0.0
3.21401427E9	0.0
3.214015628E9	0.0
3.214016983E9	0.0
3.2140183375E9	0.0
3.214019691E9	0.0
3.214021042E9	0.0
3.214022389E9	0.0
3.2140237335E9	0.0
3.214025077E9	0.0
3.2140264175E9	0.0
3.2140277555E9	0.0
3.2140290935E9	0.0
3.2140304305E9	0.0
3.214031765E9	0.0
3.214033098E9	0.0
3.2140344305E9	0.0
3.2140357585E9	0.0
3.214037082E9	0.0
3.214038405E9	0.0
3.2140397265E9	0.0
3.2140410465E9	0.0
3.214042365E9	0.0
3.2140436815E9	0.0
3.2140449915E9	0.0
3.2140462955E9	0.0
3.214047599E9	0.0
3.2140489015E9	0.0
3.214050203E9	0.0
3.2140515035E9	0.0
3.2140528025E9	0.0
3.2140541E9	0.0
3.214055396E9	0.0
3.2140566855E9	0.0
3.214057969E9	0.0
3.214059252E9	0.0
3.214060533E9	0.0
3.2140618115E9	0.0
3.214063086E9	0.0
3.214064357E9	0.0
3.2140656265E9	0.0
3.2140668925E9	0.0
3.214068156E9	0.0
3.2140694185E9	0.0
3.21407068E9	0.0
3.2140719405E9	0.0
3.2140732E9	0.0
3.214074459E9	0.0
3.2140757175E9	0.0
3.2140769745E9	0.0
3.214078229E9	0.0
3.2140794795E9	0.0
3.2140807275E9	0.0
3.2140819745E9	0.0
3.2140832205E9	0.0
3.2140844655E9	0.0
3.2140857065E9	0.0
3.2140869445E9	0.0
3.2140881815E9	0.0
3.2140894165E9	0.0
3.2140906505E9	0.0
3.214091883E9	0.0
3.214093114E9	0.0
3.2140943445E9	0.0
3.2140955745E9	0.0
3.2140968035E9	0.0
3.214098031E9	0.0
3.2140992555E9	0.0
3.2141004775E9	0.0
3.214101699E9	0.0
3.21410292E9	0.0
3.2141041405E9	0.0
3.2141053595E9	0.0
3.2141065775E9	0.0
3.2141077945E9	0.0
3.2141090105E9	0.0
3.2141102245E9	0.0
3.2141114355E9	0.0
3.214112645E9	0.0
3.2141138535E9	0.0
3.2141150615E9	0.0
3.2141162685E9	0.0
3.214117474E9	0.0
3.214118679E9	0.0
3.2141198825E9	0.0
3.2141210835E9	0.0
3.214122283E9	0.0
3.2141234815E9	0.0
3.2141246795E9	0.0
3.2141258775E9	0.0
3.214127074E9	0.0
3.2141282685E9	0.0
3.214129461E9	0.0
3.214130651E9	0.0
3.2141318395E9	0.0
3.2141330235E9	0.0
3.2141342035E9	0.0
3.214135383E9	0.0
3.2141365585E9	0.0
3.2141377285E9	0.0
3.2141388955E9	0.0
3.214140057E9	0.0
3.2141412135E9	0.0
3.2141423695E9	0.0
3.214143525E9	0.0
3.2141446795E9	0.0
3.2141458335E9	0.0
3.214146985E9	0.0
3.214148131E9	0.0
3.214149274E9	0.0
3.2141504155E9	0.0
3.214151554E9	0.0
3.21415269E9	0.0
3.214153825E9	0.0
3.21415496E9	0.0
3.214156091E9	0.0
3.214157218E9	0.0
3.2141583445E9	0.0
3.214159469E9	0.0
3.214160592E9	0.0
3.214161715E9	0.0
3.2141628375E9	0.0
3.2141639595E9	0.0
3.214165081E9	0.0
3.214166202E9	0.0
3.214167322E9	0.0
3.214168441E9	0.0
3.21416956E9	0.0
3.2141706785E9	0.0
3.214171795E9	0.0
3.2141729055E9	0.0
3.2141740115E9	0.0
3.2141751165E9	0.0
3.2141762195E9	0.0
3.214177321E9	0.0
3.2141784205E9	0.0
3.2141795185E9	0.0
3.2141806155E9	0.0
3.2141817115E9	0.0
3.214182807E9	0.0
3.214183901E9	0.0
3.2141849925E9	0.0
3.214186082E9	0.0
3.21418717E9	0.0
3.214188257E9	0.0
3.214189343E9	0.0
3.214190428E9	0.0
3.214191513E9	0.0
3.214192597E9	0.0
3.2141936785E9	0.0
3.2141947585E9	0.0
3.214195838E9	0.0
3.214196917E9	0.0
3.214197996E9	0.0
3.214199073E9	0.0
3.2142001475E9	0.0
3.214201221E9	0.0
3.2142022925E9	0.0
3.2142033615E9	0.0
3.214204429E9	0.0
3.2142054955E9	0.0
3.2142065615E9	0.0
3.2142076275E9	0.0
3.214208692E9	0.0
3.214209755E9	0.0
3.214210818E9	0.0
3.2142118805E9	0.0
3.2142129405E9	0.0
3.2142139975E9	0.0
3.2142150515E9	0.0
3.214216103E9	0.0
3.214217154E9	0.0
3.2142182045E9	0.0
3.2142192535E9	0.0
3.2142203005E9	0.0
3.2142213465E9	0.0
3.214222392E9	0.0
3.214223436E9	0.0
3.2142244765E9	0.0
3.2142255135E9	0.0
3.214226549E9	0.0
3.214227584E9	0.0
3.214228619E9	0.0
3.214229653E9	0.0
3.2142306855E9	0.0
3.214231717E9	0.0
3.2142327455E9	0.0
3.2142337715E9	0.0
3.2142347975E9	0.0
3.214235822E9	0.0
3.2142368445E9	0.0
3.2142378655E9	0.0
3.2142388855E9	0.0
3.2142399055E9	0.0
3.214240925E9	0.0
3.2142419435E9	0.0
3.2142429615E9	0.0
3.214243979E9	0.0
3.214244995E9	0.0
3.21424601E9	0.0
3.214247025E9	0.0
3.2142480395E9	0.0
3.2142490535E9	0.0
3.214250067E9	0.0
3.21425108E9	0.0
3.214252093E9	0.0
3.2142531055E9	0.0
3.214254117E9	0.0
3.214255128E9	0.0
3.214256138E9	0.0
3.2142571465E9	0.0
3.2142581545E9	0.0
3.214259162E9	0.0
3.214260169E9	0.0
3.214261176E9	0.0
3.2142621825E9	0.0
3.214263188E9	0.0
3.214264192E9	0.0
3.214265194E9	0.0
3.2142661945E9	0.0
3.21427635E9	0.0
3.214291862E9	0.0
3.21430335E9	0.0
3.214313871E9	0.0
3.2143235445E9	0.0
3.2143330005E9	0.0
3.2143422665E9	0.0
3.2143514105E9	0.0
3.214360346E9	0.0
3.2143690765E9	0.0
3.2143777045E9	0.0
3.2143860165E9	0.0
3.214393925E9	0.0
3.214401597E9	0.0
3.214409125E9	0.0
3.214416591E9	0.0
3.2144239925E9	0.0
3.214431275E9	0.0
3.2144384185E9	0.0
3.2144454085E9	0.0
3.214452315E9	0.0
3.2144592035E9	0.0
3.214466072E9	0.0
3.2144729205E9	0.0
3.2144797045E9	0.0
3.2144864125E9	0.0
3.214493033E9	0.0
3.2144995075E9	0.0
3.214505878E9	0.0
3.214512198E9	0.0
3.2145184785E9	0.0
3.214524698E9	0.0
3.21453087E9	0.0
3.2145370155E9	0.0
3.214543128E9	0.0
3.21454923E9	0.0
3.214555226E9	0.0
3.214561087E9	0.0
3.214566898E9	0.0
3.2145726825E9	0.0
3.21457845E9	0.0
3.2145841875E9	0.0
3.2145898995E9	0.0
3.2145955485E9	0.0
3.2146011265E9	0.0
3.2146066885E9	0.0
3.2146121765E9	0.0
3.214617573E9	0.0
3.2146229105E9	0.0
3.214628188E9	0.0
3.214633394E9	0.0
3.2146385375E9	0.0
3.2146435915E9	0.0
3.214648559E9	0.0
3.214653511E9	0.0
3.214658433E9	0.0
3.214663315E9	0.0
3.214668171E9	0.0
3.2146729325E9	0.0
3.214677592E9	0.0
3.2146822085E9	0.0
3.214686776E9	0.0
3.2146913135E9	0.0
3.214695831E9	0.0
3.21470033E9	0.0
3.2147047995E9	0.0
3.2147092285E9	0.0
3.21471364E9	0.0
3.2147179955E9	0.0
3.2147222965E9	0.0
3.214726585E9	0.0
3.21473081E9	0.0
3.214734981E9	0.0
3.2147391335E9	0.0
3.214743252E9	0.0
3.214747347E9	0.0
3.214751399E9	0.0
3.2147554065E9	0.0
3.214759393E9	0.0
3.2147632455E9	0.0
3.214766966E9	0.0
3.2147706635E9	0.0
3.2147743445E9	0.0
3.214778019E9	0.0
3.2147816915E9	0.0
3.214785344E9	0.0
3.214788977E9	0.0
3.2147926E9	0.0
3.214796209E9	0.0
3.2147998075E9	0.0
3.2148033965E9	0.0
3.2148069815E9	0.0
3.214810562E9	0.0
3.214814119E9	0.0
3.2148176425E9	0.0
3.214821152E9	0.0
3.2148246505E9	0.0
3.214828131E9	0.0
3.21483159E9	0.0
3.214835026E9	0.0
3.214838437E9	0.0
3.214841818E9	0.0
3.21484517E9	0.0
3.2148485005E9	0.0
3.21485182E9	0.0
3.214855134E9	0.0
3.214858432E9	0.0
3.2148616985E9	0.0
3.214864947E9	0.0
3.214868189E9	0.0
3.214871425E9	0.0
3.2148746425E9	0.0
3.21487784E9	0.0
3.214881025E9	0.0
3.2148841915E9	0.0
3.214887342E9	0.0
3.214890483E9	0.0
3.2148936215E9	0.0
3.2148967585E9	0.0
3.2148998925E9	0.0
3.2149030245E9	0.0
3.214906138E9	0.0
3.2149092325E9	0.0
3.214912326E9	0.0
3.214915402E9	0.0
3.214918424E9	0.0
3.214921404E9	0.0
3.214924375E9	0.0
3.214927339E9	0.0
3.214930297E9	0.0
3.214933242E9	0.0
3.214936176E9	0.0
3.214939097E9	0.0
3.2149420035E9	0.0
3.2149449015E9	0.0
3.2149477905E9	0.0
3.214950676E9	0.0
3.2149535575E9	0.0
3.214956434E9	0.0
3.214959302E9	0.0
3.2149621605E9	0.0
3.2149650075E9	0.0
3.214967827E9	0.0
3.214970626E9	0.0
3.2149734185E9	0.0
3.214976199E9	0.0
3.214978963E9	0.0
3.2149817175E9	0.0
3.214984466E9	0.0
3.2149872E9	0.0
3.2149899235E9	0.0
3.2149926255E9	0.0
3.214995301E9	0.0
3.214997967E9	0.0
3.2150006245E9	0.0
3.215003274E9	0.0
3.215005915E9	0.0
3.215008549E9	0.0
3.21501118E9	0.0
3.2150138005E9	0.0
3.215016406E9	0.0
3.2150189885E9	0.0
3.2150215495E9	0.0
3.215024103E9	0.0
3.215026654E9	0.0
3.2150291985E9	0.0
3.2150317365E9	0.0
3.215034268E9	0.0
3.2150367795E9	0.0
3.2150392765E9	0.0
3.215041766E9	0.0
3.215044245E9	0.0
3.215046717E9	0.0
3.215049179E9	0.0
3.2150516285E9	0.0
3.215054069E9	0.0
3.215056505E9	0.0
3.215058936E9	0.0
3.215061359E9	0.0
3.215063775E9	0.0
3.2150661875E9	0.0
3.2150685935E9	0.0
3.215070993E9	0.0
3.2150733905E9	0.0
3.215075785E9	0.0
3.2150781745E9	0.0
3.2150805595E9	0.0
3.2150829425E9	0.0
3.2150853245E9	0.0
3.215087699E9	0.0
3.2150900655E9	0.0
3.2150924295E9	0.0
3.215094791E9	0.0
3.215097148E9	0.0
3.215099499E9	40.0
3.2151018475E9	0.0
3.2151041915E9	0.0
3.215106531E9	0.0
3.2151088685E9	0.0
3.215111203E9	0.0
3.2151135345E9	0.0
3.215115863E9	0.0
3.2151181855E9	0.0
3.215120491E9	0.0
3.2151227835E9	0.0
3.215125073E9	0.0
3.2151273535E9	0.0
3.2151296275E9	0.0
3.215131898E9	0.0
3.2151341615E9	0.0
3.21513642E9	0.0
3.2151386685E9	0.0
3.215140908E9	0.0
3.2151431435E9	0.0
3.2151453745E9	0.0
3.2151476045E9	0.0
3.2151498305E9	0.0
3.2151520495E9	0.0
3.2151542645E9	0.0
3.2151564765E9	0.0
3.215158683E9	0.0
3.215160883E9	0.0
3.2151630795E9	0.0
3.2151652755E9	0.0
3.215167463E9	0.0
3.2151696415E9	0.0
3.2151718195E9	0.0
3.2151739945E9	0.0
3.2151761655E9	0.0
3.215178334E9	0.0
3.215180501E9	0.0
3.215182663E9	0.0
3.215184818E9	0.0
3.21518697E9	0.0
3.215189119E9	0.0
3.215191265E9	0.0
3.2151934085E9	0.0
3.2151955505E9	0.0
3.2151976895E9	0.0
3.2151998225E9	0.0
3.2152019515E9	0.0
3.2152040785E9	0.0
3.2152062045E9	0.0
3.215208327E9	0.0
3.21521044E9	0.0
3.215212539E9	0.0
3.215214628E9	0.0
3.2152167145E9	0.0
3.215218799E9	0.0
3.215220878E9	0.0
3.215222953E9	0.0
3.2152250265E9	0.0
3.2152270965E9	0.0
3.215229164E9	0.0
3.215231225E9	0.0
3.215233278E9	0.0
3.2152353285E9	0.0
3.21523737E9	0.0
3.2152393985E9	0.0
3.2152414185E9	0.0
3.215243432E9	0.0
3.215245442E9	0.0
3.215247448E9	0.0
3.21524945E9	0.0
3.215252202E9	0.0
3.215255599E9	0.0
3.2152589315E9	0.0
3.2152623055E9	0.0
3.215265744E9	0.0
3.2152690635E9	0.0
3.215272184E9	0.0
3.2152754235E9	0.0
3.215278658E9	0.0
3.215281698E9	0.0
3.215284743E9	0.0
3.215288054E9	0.0
3.215291456E9	0.0
3.215294611E9	0.0
3.2152978805E9	0.0
3.215301097E9	0.0
3.215304314E9	0.0
3.2153076465E9	0.0
3.215310979E9	0.0
3.215314496E9	0.0
3.215318013E9	0.0
3.21532153E9	0.0
3.215325047E9	0.0
3.2153282945E9	0.0
3.2153312845E9	0.0
3.2153343595E9	0.0
3.2153374755E9	0.0
3.215340568E9	0.0
3.21534367E9	0.0
3.21534698E9	0.0
3.2153502905E9	0.0
3.2153534515E9	0.0
3.2153566195E9	0.0
3.215359937E9	0.0
3.21536325E9	0.0
3.215366413E9	0.0
3.215369674E9	0.0
3.2153728535E9	0.0
3.2153759365E9	0.0
3.215379186E9	0.0
3.215382434E9	0.0
3.215385674E9	0.0
3.215389014E9	0.0
3.215392354E9	0.0
3.2153957335E9	0.0
3.2153991785E9	0.0
3.215402616E9	0.0
3.2154058495E9	0.0
3.2154091475E9	0.0
3.2154126005E9	0.0
3.21541585E9	0.0
3.2154189685E9	0.0
3.215422291E9	0.0
3.215425794E9	0.0
3.215429297E9	0.0
3.215432735E9	0.0
3.215435873E9	0.0
3.215438861E9	0.0
3.2154420785E9	0.0
3.21544538E9	0.0
3.2154487505E9	0.0
3.215452114E9	0.0
3.2154553195E9	0.0
3.215458528E9	0.0
3.2154618955E9	0.0
3.2154651985E9	0.0
3.2154682605E9	0.0
3.2154715215E9	0.0
3.2154750235E9	0.0
3.215478312E9	0.0
3.215481473E9	0.0
3.2154847745E9	0.0
3.2154882035E9	0.0
3.2154917055E9	0.0
3.2154952075E9	0.0
3.2154987095E9	0.0
3.2155022115E9	0.0
3.215505714E9	0.0
